filename,culture,search_query,title,source_url,author,license,license_url,image_hash
european_001.jpg,European,,File:1956 peggy connelly.JPG,https://commons.wikimedia.org/wiki/File:1956_peggy_connelly.JPG,"<p>Personal manager William Loeb-photographer unknown.<br>
</p>
Uploaded by <a href=""https://en.wikipedia.org/wiki/User:We_hope"" class=""extiw"" title=""en:User:We hope"">We hope</a> at en.wikipedia",Public domain,,bc1c7700e85531d74b68357937cf02d4
european_002.jpg,European,,File:Cliff Castles and Cave Dwellings of Europe.djvu,https://commons.wikimedia.org/wiki/File:Cliff_Castles_and_Cave_Dwellings_of_Europe.djvu,Sabine Baring-Gould (1834–1924),Public domain,,6965a2f6a7259a89826ccf0f2eb3d5e0
european_003.jpg,European,,File:Coast watch (1979) (20659901465).jpg,https://commons.wikimedia.org/wiki/File:Coast_watch_(1979)_(20659901465).jpg,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/126377022@N07"">Internet Archive Book Images</a>",No restrictions,https://www.flickr.com/commons/usage/,5d775ab10c915b0e81373df3e8bba74a
european_004.jpg,European,,File:Damn Cruze DSC 0056 (4)a.jpg,https://commons.wikimedia.org/wiki/File:Damn_Cruze_DSC_0056_(4)a.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Shahzaib_Damn_Cruze&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Shahzaib Damn Cruze (page does not exist)"">Shahzaib Damn Cruze</a>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,fdf2e204e4738ac19813df9506b7adad
european_005.jpg,European,,File:Damn Cruze DSC 0056 (4)b.jpg,https://commons.wikimedia.org/wiki/File:Damn_Cruze_DSC_0056_(4)b.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Shahzaib_Damn_Cruze&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Shahzaib Damn Cruze (page does not exist)"">Shahzaib Damn Cruze</a>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,29ccb6f3b97770f86e352626a30d162f
european_006.jpg,European,,File:Damn Cruze DSC 0056 (4)c.jpg,https://commons.wikimedia.org/wiki/File:Damn_Cruze_DSC_0056_(4)c.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Shahzaib_Damn_Cruze&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Shahzaib Damn Cruze (page does not exist)"">Shahzaib Damn Cruze</a>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ae113bcd0a8cb135f9fe79383e30de52
european_007.jpg,European,,File:Damn Cruze PicsArt 10-07-05.53.54.jpg,https://commons.wikimedia.org/wiki/File:Damn_Cruze_PicsArt_10-07-05.53.54.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Shahzaib_Damn_Cruze&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Shahzaib Damn Cruze (page does not exist)"">Shahzaib Damn Cruze</a>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,e0156d1b9b66aac2712fc811467a3b29
european_008.jpg,European,,File:Damn Cruze PicsArt 10-07-05.53.54 (2018) (cropped 2023).jpg,https://commons.wikimedia.org/wiki/File:Damn_Cruze_PicsArt_10-07-05.53.54_(2018)_(cropped_2023).jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Shahzaib_Damn_Cruze&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Shahzaib Damn Cruze (page does not exist)"">Shahzaib Damn Cruze</a>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,cf98ce56c94f0fa1df98acb2e5b7c4ea
european_009.jpg,European,,File:Damn Cruze PicsArt 10-07-06.13.58.jpg,https://commons.wikimedia.org/wiki/File:Damn_Cruze_PicsArt_10-07-06.13.58.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Shahzaib_Damn_Cruze&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Shahzaib Damn Cruze (page does not exist)"">Shahzaib Damn Cruze</a>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,902cd2a6daa1d61f26b612a9ad4668e7
european_010.jpg,European,,File:Damn Cruze PicsArt 10-07-06.17.24.jpg,https://commons.wikimedia.org/wiki/File:Damn_Cruze_PicsArt_10-07-06.17.24.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Shahzaib_Damn_Cruze&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Shahzaib Damn Cruze (page does not exist)"">Shahzaib Damn Cruze</a>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,94ba63e18c287ce1ccf74083a50256e3
european_011.jpg,European,,File:Damn Cruze PicsArt 10-09-09.19.jpg,https://commons.wikimedia.org/wiki/File:Damn_Cruze_PicsArt_10-09-09.19.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Shahzaib_Damn_Cruze&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Shahzaib Damn Cruze (page does not exist)"">Shahzaib Damn Cruze</a>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,8c62d6ad3a10d641a9d4cbb8a3ba1959
european_012.jpg,European,,File:Damn Cruze PicsArt 10-09-09.21.39.jpg,https://commons.wikimedia.org/wiki/File:Damn_Cruze_PicsArt_10-09-09.21.39.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Shahzaib_Damn_Cruze&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Shahzaib Damn Cruze (page does not exist)"">Shahzaib Damn Cruze</a>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,67c6423c240a04d14f96f9cab44d53a6
european_013.jpg,European,,"File:Dolls, set of (AM 2001.25.960-1).jpg","https://commons.wikimedia.org/wiki/File:Dolls,_set_of_(AM_2001.25.960-1).jpg","<div class=""fn value"">
Unknown author<span style=""display: none;"">Unknown author</span></div>",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,e7eccc92427243783e84ee39b1811396
european_014.jpg,European,,"File:Dolls, set of (AM 2001.25.960-2).jpg","https://commons.wikimedia.org/wiki/File:Dolls,_set_of_(AM_2001.25.960-2).jpg","<div class=""fn value"">
Unknown author<span style=""display: none;"">Unknown author</span></div>",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,07df8cfedadfbbd4791b1dc56f723c92
european_015.jpg,European,,"File:Dolls, set of (AM 2001.25.960-3).jpg","https://commons.wikimedia.org/wiki/File:Dolls,_set_of_(AM_2001.25.960-3).jpg","<div class=""fn value"">
Unknown author<span style=""display: none;"">Unknown author</span></div>",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,fad6bdbfd480c62ac9c04c48bd57ebf6
european_016.jpg,European,,"File:Dolls, set of (AM 2001.25.960-4).jpg","https://commons.wikimedia.org/wiki/File:Dolls,_set_of_(AM_2001.25.960-4).jpg","<div class=""fn value"">
Unknown author<span style=""display: none;"">Unknown author</span></div>",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,b8ee7cb9a7cb6583abe82ab94b540017
european_017.jpg,European,,"File:Dolls, set of (AM 2001.25.960-5).jpg","https://commons.wikimedia.org/wiki/File:Dolls,_set_of_(AM_2001.25.960-5).jpg","<div class=""fn value"">
Unknown author<span style=""display: none;"">Unknown author</span></div>",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,3a9d677e04f3e5813430872702122967
european_018.jpg,European,,"File:Dolls, set of (AM 2001.25.960-6).jpg","https://commons.wikimedia.org/wiki/File:Dolls,_set_of_(AM_2001.25.960-6).jpg","<div class=""fn value"">
Unknown author<span style=""display: none;"">Unknown author</span></div>",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,583360956b1a7c86c92552aa4230fba6
european_019.jpg,European,,File:Expedition 18 - Yuri Lonchakov in Zvezda.jpg,https://commons.wikimedia.org/wiki/File:Expedition_18_-_Yuri_Lonchakov_in_Zvezda.jpg,NASA,Public domain,,60cd33dd491397a8865f2c4633ad23e4
european_020.jpg,European,,File:Kenny Loggins 1977.jpg,https://commons.wikimedia.org/wiki/File:Kenny_Loggins_1977.jpg,"Photographer:Pauline Lubens, Miami Herald",Public domain,,b8bdc3b58b92dc53da7766c44d48f330
european_021.jpg,European,,"File:King Sisowath's dancers perform at the Élysée-Palace, Paris.jpg","https://commons.wikimedia.org/wiki/File:King_Sisowath's_dancers_perform_at_the_Élysée-Palace,_Paris.jpg","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/126377022@N07"">Internet Archive Book Images</a>",No restrictions,https://www.flickr.com/commons/usage/,b88d76c39965bfc655d40ca1dd5d4ffa
european_022.jpg,European,,File:LIMIS-20000012641843-Lithuanian Art Museum.jpeg,https://commons.wikimedia.org/wiki/File:LIMIS-20000012641843-Lithuanian_Art_Museum.jpeg,,Public domain,,427f29f693360208a12da6f0e8d06585
european_023.jpg,European,,File:Musee De Poupees (1909) (14566141559).jpg,https://commons.wikimedia.org/wiki/File:Musee_De_Poupees_(1909)_(14566141559).jpg,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/126377022@N07"">Internet Archive Book Images</a>",No restrictions,https://www.flickr.com/commons/usage/,b50a84179f694658c86559f87dd0f4b9
european_024.jpg,European,,"File:Wellcome museum, primitive medicine, figures Wellcome M0012317.jpg","https://commons.wikimedia.org/wiki/File:Wellcome_museum,_primitive_medicine,_figures_Wellcome_M0012317.jpg",,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,e55a65f84eea200edf658d452a87c4d9
